path	phase	expectation	specification
runtime/panic/assert-equal-optional-unequal.hd	runtime	panic:assertion-failed	10-modules.md#standard-testing
runtime/panic/assert-equal-result-unequal.hd	runtime	panic:assertion-failed	10-modules.md#standard-testing
runtime/panic/assert-equal-string-unequal.hd	runtime	panic:assertion-failed	10-modules.md#standard-testing
runtime/panic/assert-equal-tuple-unequal.hd	runtime	panic:assertion-failed	10-modules.md#standard-testing
runtime/valid/assert-equal-bool.hd	runtime	accept	10-modules.md#standard-testing
runtime/valid/assert-equal-char.hd	runtime	accept	10-modules.md#standard-testing
runtime/valid/assert-equal-cross-check.hd	runtime	accept	10-modules.md#standard-testing
runtime/valid/assert-equal-f64.hd	runtime	accept	10-modules.md#standard-testing
runtime/valid/assert-equal-float-edge-values.hd	runtime	accept	05-expressions.md#unary-and-binary-operators
runtime/valid/assert-equal-generic-nominal.hd	runtime	accept	10-modules.md#standard-testing
runtime/valid/assert-equal-generic-primitive.hd	runtime	accept	10-modules.md#standard-testing
runtime/valid/assert-equal-i32.hd	runtime	accept	10-modules.md#standard-testing
runtime/valid/assert-equal-list.hd	runtime	accept	10-modules.md#standard-testing
runtime/valid/assert-equal-map.hd	runtime	accept	10-modules.md#standard-testing
runtime/valid/assert-equal-nominal.hd	runtime	accept	10-modules.md#standard-testing
runtime/valid/assert-equal-optional.hd	runtime	accept	10-modules.md#standard-testing
runtime/valid/assert-equal-result.hd	runtime	accept	10-modules.md#standard-testing
runtime/valid/assert-equal-string.hd	runtime	accept	10-modules.md#standard-testing
runtime/valid/assert-equal-tuple.hd	runtime	accept	10-modules.md#standard-testing
runtime/valid/reference-bounded-dynamic-method.hd	runtime	accept	04-type-system.md#trait-values-and-any
typing/invalid/non-reference-bound-dynamic-method.hd	type	reject:trait-not-dynamically-safe	09-traits.md#dynamic-trait-values
typing/invalid/tuple-element-assignment.hd	type	reject:invalid-assignment-target	05-expressions.md#expression-categories
runtime/valid/tuple-rebuild.hd	runtime	accept	05-expressions.md#expression-categories
typing/invalid/init-read-through-generic-bound.hd	type	reject:top-level-read-before-initialization	10-modules.md#module-initialization
typing/invalid/init-read-through-trait-value.hd	type	reject:top-level-read-before-initialization	10-modules.md#module-initialization
runtime/valid/init-read-through-trait-dispatch.hd	runtime	accept	10-modules.md#module-initialization
runtime/valid/unsigned-exponent.hd	runtime	accept	05-expressions.md#unary-and-binary-operators
typing/invalid/signed-exponent.hd	type	reject:type-mismatch	05-expressions.md#unary-and-binary-operators
typing/valid/nonpublic-main-ordinary.hd	type	accept	10-modules.md#executable-entry-point
runtime/valid/shared-data-variant-identity.hd	runtime	accept	05-expressions.md#unary-and-binary-operators
typing/invalid/inferred-mutable-upgrade.hd	type	reject:mutable-upgrade	04-type-system.md#composite-values-and-access-permission
typing/valid/inferred-mutable-from-mutable.hd	type	accept	04-type-system.md#composite-values-and-access-permission
runtime/valid/identity-ignores-permissions.hd	runtime	accept	05-expressions.md#unary-and-binary-operators
runtime/valid/fieldless-data-canonical.hd	runtime	accept	08-data-and-enums.md#data-declarations
typing/invalid/indirect-supertrait-cycle.hd	type	reject:supertrait-cycle	09-traits.md#trait-declarations
typing/valid/supertrait-chain.hd	type	accept	09-traits.md#trait-declarations
typing/invalid/parameter-default-later-parameter.hd	type	reject:binding-not-yet-visible	07-functions.md#default-values
typing/invalid/impure-parameter-default.hd	type	reject:impure-default	07-functions.md#default-values
runtime/valid/parameter-default-earlier-parameter.hd	runtime	accept	07-functions.md#default-values
typing/invalid/nonfinal-vararg-declaration.hd	type	reject:nonfinal-vararg	07-functions.md#varargs
typing/invalid/nonfinal-vararg-function-type.hd	type	reject:nonfinal-vararg	07-functions.md#varargs
runtime/valid/final-vararg.hd	runtime	accept	07-functions.md#varargs
typing/invalid/method-without-requirement-clause.hd	type	reject:missing-requirement	11-requirements-and-suspension.md#requirement-rows
typing/valid/local-fn-in-provider-scope.hd	type	accept	11-requirements-and-suspension.md#requirement-rows
